% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1302 +1.900715538e+01 +1.900715538e+01 +8.413715538e+01 +8.413715538e+01 +1.5106e-01 -1.7307e-01 +3.6258e-01 -1.0314e-01 +9.7045e-02 -5.6132e-02 -1.2147e-01 -3.7910e-01 +4.2297e-01 -7.4976e-01 +2.5620e-01 +8.7150e-02 -2.7113e-01 -1.5234e-01 +5.9357e-02 +3.8233e-01 -3.1304e-01 +5.3044e-01 +1.2934e-01 +4.0765e-01
1304 +1.839329024e+01 +1.839329024e+01 +8.352329024e+01 +8.352329024e+01 +1.7398e-01 -1.6813e-01 +3.7825e-01 -1.1849e-01 +1.1390e-01 -5.8548e-02 -1.0482e-01 -3.5728e-01 +4.2565e-01 -7.4411e-01 +2.5825e-01 +8.3100e-02 -2.5753e-01 -1.7032e-01 +5.4660e-02 +3.5936e-01 -3.1626e-01 +5.5562e-01 +1.3445e-01 +4.2169e-01
1322 +1.818683213e+01 +1.818683213e+01 +8.331683213e+01 +8.331683213e+01 +1.6325e-01 -1.8989e-01 +3.6767e-01 -1.0106e-01 +1.1101e-01 -5.3881e-02 -9.7796e-02 -3.5339e-01 +4.1122e-01 -7.5027e-01 +2.5761e-01 +6.9232e-02 -2.7462e-01 -1.6126e-01 +5.1665e-02 +3.7215e-01 -3.1561e-01 +5.5271e-01 +1.3860e-01 +4.2301e-01
1352 +1.761673895e+01 +1.761673895e+01 +8.274673895e+01 +8.274673895e+01 +1.4227e-01 -1.9418e-01 +3.4903e-01 -8.8057e-02 +1.0022e-01 -5.3532e-02 -8.7740e-02 -3.6357e-01 +4.0299e-01 -7.4192e-01 +2.4518e-01 +6.0780e-02 -2.5185e-01 -1.7864e-01 +5.8130e-02 +3.7027e-01 -2.9619e-01 +5.4060e-01 +9.4178e-02 +4.0994e-01
1489 +1.686368347e+01 +1.686368347e+01 +8.199368347e+01 +8.199368347e+01 +1.2771e-01 -2.3031e-01 +4.1423e-01 -1.1731e-01 +9.7841e-02 -5.8259e-02 -1.1794e-01 -3.5043e-01 +3.9542e-01 -7.4221e-01 +2.8562e-01 +7.0253e-02 -2.3817e-01 -1.8998e-01 +7.3466e-02 +3.5268e-01 -3.1365e-01 +5.8794e-01 +1.5764e-01 +4.2215e-01
1637 +1.641469015e+01 +1.641469015e+01 +8.154469015e+01 +8.154469015e+01 +1.3457e-01 -2.0018e-01 +4.1403e-01 -1.2635e-01 +1.2202e-01 -4.7207e-02 -1.4827e-01 -3.8990e-01 +4.2806e-01 -7.2359e-01 +2.7110e-01 +7.3023e-02 -2.3578e-01 -1.9040e-01 +5.5989e-02 +3.6104e-01 -3.2735e-01 +6.1719e-01 +1.4643e-01 +4.0239e-01
1809 +1.596790161e+01 +1.596790161e+01 +8.109790161e+01 +8.109790161e+01 +1.6741e-01 -2.3126e-01 +4.3444e-01 -1.2433e-01 +1.2559e-01 -2.4338e-02 -1.3082e-01 -3.7393e-01 +4.4115e-01 -7.1548e-01 +2.7507e-01 +5.0953e-02 -2.3672e-01 -2.0342e-01 +6.9418e-02 +3.3534e-01 -3.1600e-01 +6.0728e-01 +1.5080e-01 +3.8574e-01
1892 +1.583615231e+01 +1.583615231e+01 +8.096615231e+01 +8.096615231e+01 +1.6827e-01 -2.1927e-01 +4.4128e-01 -1.2450e-01 +1.3589e-01 -3.2386e-02 -1.2409e-01 -3.9089e-01 +4.4922e-01 -7.1812e-01 +2.8470e-01 +4.3499e-02 -2.5099e-01 -1.8969e-01 +5.4570e-02 +3.4330e-01 -3.0443e-01 +5.9994e-01 +1.5947e-01 +4.0091e-01
1920 +1.542864291e+01 +1.542864291e+01 +8.055864291e+01 +8.055864291e+01 +1.6853e-01 -2.1626e-01 +4.3306e-01 -1.1651e-01 +1.3509e-01 -3.4776e-02 -1.3000e-01 -3.9491e-01 +4.5163e-01 -7.1633e-01 +2.8134e-01 +3.3513e-02 -2.4015e-01 -1.8454e-01 +6.4360e-02 +3.4183e-01 -3.0342e-01 +6.0157e-01 +1.5526e-01 +4.0608e-01
2124 +1.512233637e+01 +1.512233637e+01 +8.025233637e+01 +8.025233637e+01 +1.7681e-01 -2.1618e-01 +4.2408e-01 -1.2067e-01 +1.3492e-01 -3.9525e-02 -1.2973e-01 -3.9622e-01 +4.5664e-01 -7.2160e-01 +2.8196e-01 +3.9549e-02 -2.4199e-01 -1.9040e-01 +6.9665e-02 +3.4872e-01 -3.0561e-01 +6.0089e-01 +1.5383e-01 +4.1493e-01
2512 +1.478587678e+01 +1.478587678e+01 +7.991587678e+01 +7.991587678e+01 +1.8085e-01 -2.2124e-01 +4.2599e-01 -1.2364e-01 +1.3225e-01 -3.5415e-02 -1.2745e-01 -4.0108e-01 +4.6096e-01 -7.2149e-01 +2.8532e-01 +3.5104e-02 -2.3641e-01 -1.9032e-01 +7.0351e-02 +3.4689e-01 -3.0487e-01 +5.9853e-01 +1.5346e-01 +4.0970e-01
2998 +1.443048890e+01 +1.443048890e+01 +7.956048890e+01 +7.956048890e+01 +1.8184e-01 -2.2025e-01 +4.2501e-01 -1.2122e-01 +1.3377e-01 -3.4537e-02 -1.2751e-01 -4.0446e-01 +4.6240e-01 -7.2206e-01 +2.8189e-01 +3.9061e-02 -2.3893e-01 -1.9135e-01 +7.1818e-02 +3.4534e-01 -3.0706e-01 +5.9887e-01 +1.5575e-01 +4.0694e-01
% function evaluation | noise-free fitness - Fopt (-5.469000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.047852768e+01 +7.047852768e+01 +1.578852768e+01 +1.578852768e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +6.832273096e+01 +6.832273096e+01 +1.363273096e+01 +1.363273096e+01 +3.4604e-01 -1.8669e-01 -2.2269e-01 +1.2264e-01 -1.3003e-01 +1.4349e-01 +6.0745e-02 +3.6159e-01 -2.3563e-02 +1.3135e-01 -1.3161e-01 -2.8742e-02 -1.1707e-01 -5.1276e-02 +3.6885e-02 +8.1310e-02 -8.2208e-02 -3.3634e-01 +1.3297e-01 -1.0989e-01
8 +6.363844693e+01 +6.363844693e+01 +8.948446925e+00 +8.948446925e+00 -1.7183e-01 -2.8061e-01 -8.7677e-02 -4.6777e-01 +2.0865e-01 -2.1506e-01 -4.6411e-02 +1.1185e-01 +6.5667e-02 +5.4831e-02 +2.0371e-01 -7.1731e-02 +1.5410e-01 +5.5581e-01 +9.9287e-02 -2.2545e-01 +4.5825e-01 +6.7920e-02 +6.6823e-02 -1.3572e-01
15 +5.815119509e+01 +5.815119509e+01 +3.461195092e+00 +3.461195092e+00 +3.9319e-01 -6.7743e-02 -2.7814e-01 -2.6071e-01 +1.6179e-01 +2.0690e-02 +1.8591e-01 +4.9161e-01 +1.7653e-01 +1.8661e-01 -5.8549e-02 -2.2533e-01 -9.7679e-02 +2.8415e-01 +8.7643e-02 -2.6843e-01 +1.6578e-01 -2.8973e-01 +2.5287e-01 -1.4835e-01
22 +4.927092544e+01 +4.927092544e+01 -5.419074560e+00 -5.419074560e+00 +6.3424e-02 -2.0613e-01 -2.5538e-01 -3.2356e-01 +3.5832e-01 +2.0909e-01 -1.6828e-01 +3.9503e-01 +2.0939e-02 +5.7665e-01 +2.8265e-01 -3.5927e-01 -2.2485e-01 +1.1223e-01 +2.3866e-01 -1.7575e-01 +1.7001e-01 +4.4409e-02 +3.5899e-01 -1.8945e-01
24 +4.432862317e+01 +4.432862317e+01 -1.036137683e+01 -1.036137683e+01 -1.3339e-01 -3.0742e-01 -6.0479e-01 -2.0225e-01 +2.6283e-01 +7.9148e-02 -1.0304e-01 +4.6489e-01 +4.0455e-02 +5.6520e-01 +1.6771e-01 +2.1571e-01 +1.2869e-01 +4.7876e-01 +1.7240e-01 -1.0860e-01 +2.1660e-01 -2.1630e-01 +2.2349e-01 -3.7596e-01
28 +3.877961138e+01 +3.877961138e+01 -1.591038862e+01 -1.591038862e+01 +3.1481e-01 -3.1478e-01 -4.9219e-01 -3.3329e-01 +1.0501e-01 +6.1025e-01 -1.9146e-01 +7.2220e-01 +1.2847e-02 +3.6338e-01 +5.0110e-01 +4.4428e-02 +2.2547e-01 +5.0891e-01 -6.2727e-02 -3.4482e-01 +2.0940e-01 -1.4979e-01 +2.5106e-01 -5.5252e-01
53 +3.436861115e+01 +3.436861115e+01 -2.032138885e+01 -2.032138885e+01 +3.7906e-01 -5.7930e-01 -4.4385e-01 -1.8073e-01 +2.0311e-01 +6.6641e-01 -2.9082e-02 +1.0293e+00 -2.3200e-01 +5.1110e-01 +7.1961e-01 -4.5947e-02 +7.5181e-01 +3.7605e-01 -1.0798e-01 -8.9286e-01 +1.8444e-01 -2.6244e-02 +2.1556e-01 -7.4644e-01
86 +2.750382740e+01 +2.750382740e+01 -2.718617260e+01 -2.718617260e+01 +3.9874e-02 -5.3274e-01 -4.7622e-01 -4.5317e-01 +1.8817e-01 +6.6809e-01 -2.5915e-01 +8.8053e-01 -2.0030e-01 +4.5400e-01 +1.4453e-01 +1.1679e-01 +2.9083e-01 +6.3412e-01 -1.0231e-01 -4.8222e-01 +4.0040e-01 -1.4929e-01 +9.6089e-01 -1.0742e+00
110 +2.152081572e+01 +2.152081572e+01 -3.316918428e+01 -3.316918428e+01 +2.1333e-01 -4.5970e-01 -3.5256e-01 -4.1105e-01 +6.9034e-02 +1.0103e+00 -5.9810e-02 +8.9427e-01 -1.9969e-01 +1.2153e+00 +2.5676e-01 +3.0390e-01 +1.2582e-01 +3.3168e-01 +4.5177e-02 -8.3208e-01 +3.7191e-01 -3.2526e-01 +1.2581e+00 -6.2465e-01
180 +1.659938361e+01 +1.659938361e+01 -3.809061639e+01 -3.809061639e+01 +5.5580e-01 -3.7112e-01 +8.0336e-03 -2.3899e-01 +5.4484e-02 +6.2206e-01 -1.0661e-01 +7.3802e-01 +1.2506e-01 +1.3364e+00 -2.7846e-03 +1.6834e-01 +3.1077e-01 +8.1694e-01 -1.0934e-01 -7.4071e-01 +2.6604e-01 -4.7499e-02 +1.1555e+00 -5.3253e-01
366 +1.621904322e+01 +1.621904322e+01 -3.847095678e+01 -3.847095678e+01 +5.0932e-01 -3.7709e-01 -2.9112e-01 -5.1162e-01 +2.9377e-01 +6.0756e-01 -3.7650e-01 +1.1573e+00 +5.6915e-02 +1.2331e+00 +2.6001e-01 +2.4122e-01 +2.5903e-01 +5.7016e-01 -7.4472e-01 -6.4712e-01 +4.7607e-01 -3.1699e-01 +1.0479e+00 -6.6688e-01
372 +1.612905460e+01 +1.612905460e+01 -3.856094540e+01 -3.856094540e+01 +5.4874e-01 -3.1766e-01 -2.6698e-01 -5.7523e-01 +3.1087e-01 +6.4885e-01 -3.9380e-01 +1.0065e+00 +3.0269e-03 +1.2995e+00 +2.5594e-01 +2.5530e-01 +2.1689e-01 +6.6533e-01 -7.1862e-01 -5.8312e-01 +4.3081e-01 -2.4756e-01 +1.1321e+00 -5.1360e-01
433 +1.486970131e+01 +1.486970131e+01 -3.982029869e+01 -3.982029869e+01 +6.7086e-01 -3.8285e-01 -1.5384e-01 -5.9595e-01 +3.2439e-01 +5.2579e-01 -2.4885e-01 +1.2165e+00 +2.6698e-01 +1.3728e+00 +4.1099e-01 +3.6940e-01 +1.5093e-01 +6.1668e-01 -1.0594e+00 -5.8045e-01 +6.0958e-01 -1.7686e-01 +1.2485e+00 -6.1019e-01
525 +1.213635564e+01 +1.213635564e+01 -4.255364436e+01 -4.255364436e+01 +5.7420e-01 -3.6053e-01 -3.4612e-02 -5.7026e-01 +1.9876e-01 +5.2833e-01 -2.6288e-01 +1.3023e+00 +2.8871e-01 +1.4378e+00 +4.3140e-01 +4.7761e-01 +2.2036e-01 +5.6643e-01 -9.8448e-01 -3.5165e-01 +6.3752e-01 -1.9673e-01 +1.3248e+00 -6.2614e-01
564 +1.104962139e+01 +1.104962139e+01 -4.364037861e+01 -4.364037861e+01 +5.3639e-01 -2.7100e-01 -1.2609e-01 -5.3363e-01 +2.6497e-01 +3.7020e-01 -1.8792e-01 +1.2182e+00 +2.1912e-01 +1.4899e+00 +3.6176e-01 +4.7514e-01 +1.1951e-01 +5.2515e-01 -8.5188e-01 -4.2281e-01 +6.1688e-01 -2.2166e-01 +1.3377e+00 -6.9131e-01
614 +1.049547483e+01 +1.049547483e+01 -4.419452517e+01 -4.419452517e+01 +6.4630e-01 -2.4188e-01 -8.5113e-02 -6.1063e-01 +3.1080e-01 +3.5598e-01 -9.9714e-02 +1.2203e+00 +3.9993e-01 +1.5659e+00 +4.4792e-01 +4.0495e-01 +1.2736e-01 +6.0147e-01 -1.0034e+00 -5.2793e-01 +6.6851e-01 -2.7502e-01 +1.3246e+00 -7.4513e-01
725 +1.046765897e+01 +1.046765897e+01 -4.422234103e+01 -4.422234103e+01 +6.1992e-01 -3.0128e-01 -3.9591e-02 -4.5148e-01 +3.3832e-01 +3.4737e-01 +2.7993e-02 +1.2999e+00 +2.2067e-01 +1.4833e+00 +4.1349e-01 +5.6481e-01 +2.6177e-01 +5.3043e-01 -1.1162e+00 -5.0868e-01 +6.1747e-01 -2.3494e-01 +1.3217e+00 -8.7848e-01
794 +9.591291718e+00 +9.591291718e+00 -4.509870828e+01 -4.509870828e+01 +5.9341e-01 -2.5866e-01 -6.3556e-02 -4.4466e-01 +4.0566e-01 +3.1833e-01 +1.1546e-02 +1.2973e+00 +2.1497e-01 +1.4792e+00 +4.2547e-01 +5.7839e-01 +2.3994e-01 +5.4954e-01 -1.1309e+00 -5.1045e-01 +6.2690e-01 -2.3167e-01 +1.2919e+00 -8.9700e-01
819 +9.349998745e+00 +9.349998745e+00 -4.534000125e+01 -4.534000125e+01 +5.5661e-01 -2.1615e-01 -5.7806e-02 -4.4123e-01 +4.3156e-01 +2.7692e-01 +1.8779e-02 +1.3068e+00 +1.9377e-01 +1.4890e+00 +4.3195e-01 +5.3445e-01 +2.4842e-01 +5.6406e-01 -1.0951e+00 -4.5089e-01 +6.1140e-01 -2.4077e-01 +1.2865e+00 -8.8867e-01
878 +9.058294427e+00 +9.058294427e+00 -4.563170557e+01 -4.563170557e+01 +5.5857e-01 -2.5287e-01 -8.9610e-02 -4.6796e-01 +3.9245e-01 +2.5003e-01 -2.1875e-03 +1.3131e+00 +2.7218e-01 +1.5088e+00 +4.2772e-01 +5.7065e-01 +2.0084e-01 +5.7672e-01 -1.1260e+00 -4.5229e-01 +6.0790e-01 -2.2558e-01 +1.3366e+00 -9.0129e-01
892 +8.793880701e+00 +8.793880701e+00 -4.589611930e+01 -4.589611930e+01 +5.4866e-01 -2.6093e-01 -5.4424e-02 -4.5819e-01 +4.0778e-01 +2.0634e-01 +2.3351e-03 +1.3246e+00 +2.4450e-01 +1.4905e+00 +4.6044e-01 +5.7379e-01 +2.0515e-01 +5.7045e-01 -1.1436e+00 -4.0157e-01 +6.1220e-01 -2.1739e-01 +1.3395e+00 -9.0950e-01
895 +8.699888149e+00 +8.699888149e+00 -4.599011185e+01 -4.599011185e+01 +5.4763e-01 -2.8831e-01 -7.6931e-02 -4.6153e-01 +4.0077e-01 +2.3042e-01 -1.8263e-02 +1.3003e+00 +2.4074e-01 +1.4914e+00 +4.3213e-01 +5.8531e-01 +2.1438e-01 +5.8667e-01 -1.1407e+00 -4.2609e-01 +5.9719e-01 -2.0615e-01 +1.3423e+00 -8.9558e-01
1037 +8.508184787e+00 +8.508184787e+00 -4.618181521e+01 -4.618181521e+01 +5.3475e-01 -2.5407e-01 -1.1334e-01 -4.4124e-01 +3.8813e-01 +2.5812e-01 -5.1074e-03 +1.2742e+00 +2.2157e-01 +1.4816e+00 +4.1883e-01 +5.4210e-01 +1.8761e-01 +5.9614e-01 -1.1095e+00 -4.4011e-01 +6.3003e-01 -2.7783e-01 +1.2985e+00 -9.1245e-01
1043 +8.174354100e+00 +8.174354100e+00 -4.651564590e+01 -4.651564590e+01 +5.4082e-01 -2.4602e-01 -9.7776e-02 -4.6792e-01 +3.8563e-01 +2.3496e-01 +1.5959e-02 +1.2808e+00 +2.2040e-01 +1.4889e+00 +4.0701e-01 +5.3931e-01 +1.8689e-01 +5.9896e-01 -1.0894e+00 -4.4577e-01 +6.4274e-01 -2.7100e-01 +1.2902e+00 -9.0541e-01
1111 +8.060355808e+00 +8.060355808e+00 -4.662964419e+01 -4.662964419e+01 +5.4539e-01 -2.5503e-01 -1.0087e-01 -4.7142e-01 +3.7144e-01 +2.5516e-01 -1.8961e-02 +1.2931e+00 +2.0599e-01 +1.4879e+00 +4.1959e-01 +5.4759e-01 +1.9311e-01 +5.8797e-01 -1.0989e+00 -4.5433e-01 +6.2271e-01 -2.6842e-01 +1.2796e+00 -9.0821e-01
1195 +7.852195991e+00 +7.852195991e+00 -4.683780401e+01 -4.683780401e+01 +5.3587e-01 -2.6267e-01 -1.1661e-01 -4.6386e-01 +3.8186e-01 +2.5578e-01 -2.0813e-02 +1.2866e+00 +2.0365e-01 +1.4656e+00 +4.4246e-01 +5.3387e-01 +1.9804e-01 +5.9346e-01 -1.1148e+00 -4.6010e-01 +6.2684e-01 -2.6224e-01 +1.2823e+00 -8.8526e-01
1254 +7.450652587e+00 +7.450652587e+00 -4.723934741e+01 -4.723934741e+01 +5.3074e-01 -2.5970e-01 -1.0858e-01 -4.7415e-01 +3.8722e-01 +2.6733e-01 -1.7871e-02 +1.2866e+00 +2.0218e-01 +1.4811e+00 +4.3260e-01 +5.1418e-01 +2.0134e-01 +5.8703e-01 -1.1059e+00 -4.5157e-01 +6.1014e-01 -2.6757e-01 +1.2839e+00 -8.8737e-01
1378 +7.254973173e+00 +7.254973173e+00 -4.743502683e+01 -4.743502683e+01 +5.4126e-01 -2.5578e-01 -1.1336e-01 -4.9060e-01 +3.9635e-01 +2.7202e-01 -1.8117e-02 +1.2799e+00 +2.0794e-01 +1.5136e+00 +4.1990e-01 +5.0576e-01 +2.0548e-01 +5.8173e-01 -1.1091e+00 -4.6018e-01 +6.2445e-01 -2.7628e-01 +1.2742e+00 -9.0806e-01
1403 +7.014161924e+00 +7.014161924e+00 -4.767583808e+01 -4.767583808e+01 +5.4746e-01 -2.5433e-01 -1.0763e-01 -4.9076e-01 +3.9640e-01 +2.6379e-01 -1.0567e-02 +1.2763e+00 +2.1359e-01 +1.5225e+00 +4.1068e-01 +4.9681e-01 +2.0431e-01 +5.8447e-01 -1.1019e+00 -4.6826e-01 +6.2481e-01 -2.7364e-01 +1.2784e+00 -9.1242e-01
1588 +6.862308185e+00 +6.862308185e+00 -4.782769181e+01 -4.782769181e+01 +5.5207e-01 -2.5494e-01 -1.0299e-01 -4.8900e-01 +3.8349e-01 +2.6721e-01 -1.9841e-02 +1.2773e+00 +2.1555e-01 +1.5539e+00 +4.1805e-01 +5.1553e-01 +2.0537e-01 +5.8051e-01 -1.1110e+00 -4.7150e-01 +6.6502e-01 -2.8395e-01 +1.2677e+00 -9.1054e-01
1596 +6.753814485e+00 +6.753814485e+00 -4.793618551e+01 -4.793618551e+01 +5.5189e-01 -2.5027e-01 -1.0477e-01 -4.8606e-01 +3.8324e-01 +2.6660e-01 -1.7535e-02 +1.2786e+00 +2.2087e-01 +1.5552e+00 +4.1775e-01 +5.1473e-01 +2.0557e-01 +5.8086e-01 -1.1089e+00 -4.6937e-01 +6.6567e-01 -2.8280e-01 +1.2685e+00 -9.1029e-01
1675 +6.516837215e+00 +6.516837215e+00 -4.817316279e+01 -4.817316279e+01 +5.5415e-01 -2.4656e-01 -1.0328e-01 -4.8408e-01 +3.8160e-01 +2.6471e-01 -1.9060e-02 +1.2785e+00 +2.3103e-01 +1.5525e+00 +4.1399e-01 +5.2236e-01 +2.1104e-01 +5.8549e-01 -1.1056e+00 -4.6395e-01 +6.5732e-01 -2.7905e-01 +1.2757e+00 -9.1442e-01
1683 +6.255246816e+00 +6.255246816e+00 -4.843475318e+01 -4.843475318e+01 +5.5211e-01 -2.4931e-01 -1.0363e-01 -4.8448e-01 +3.8498e-01 +2.6688e-01 -2.0123e-02 +1.2768e+00 +2.3177e-01 +1.5452e+00 +4.1363e-01 +5.2399e-01 +2.1413e-01 +5.8500e-01 -1.0991e+00 -4.6547e-01 +6.5574e-01 -2.8021e-01 +1.2769e+00 -9.1148e-01
1790 +6.111559661e+00 +6.111559661e+00 -4.857844034e+01 -4.857844034e+01 +5.5160e-01 -2.5049e-01 -1.0201e-01 -4.8062e-01 +3.8561e-01 +2.6597e-01 -1.9409e-02 +1.2787e+00 +2.3184e-01 +1.5467e+00 +4.1142e-01 +5.2036e-01 +2.1097e-01 +5.8297e-01 -1.0960e+00 -4.6862e-01 +6.5557e-01 -2.8526e-01 +1.2739e+00 -9.1522e-01
1940 +5.993274461e+00 +5.993274461e+00 -4.869672554e+01 -4.869672554e+01 +5.5176e-01 -2.5045e-01 -1.0347e-01 -4.8172e-01 +3.8585e-01 +2.6849e-01 -2.1576e-02 +1.2778e+00 +2.3480e-01 +1.5448e+00 +4.1552e-01 +5.2194e-01 +2.0973e-01 +5.8199e-01 -1.0973e+00 -4.6784e-01 +6.5430e-01 -2.8443e-01 +1.2732e+00 -9.1435e-01
2090 +5.865469743e+00 +5.865469743e+00 -4.882453026e+01 -4.882453026e+01 +5.5120e-01 -2.4980e-01 -1.0422e-01 -4.8044e-01 +3.8516e-01 +2.6231e-01 -2.1931e-02 +1.2773e+00 +2.3276e-01 +1.5424e+00 +4.1704e-01 +5.2280e-01 +2.0751e-01 +5.8011e-01 -1.0964e+00 -4.6649e-01 +6.5499e-01 -2.8281e-01 +1.2746e+00 -9.1494e-01
2540 +5.753618961e+00 +5.753618961e+00 -4.893638104e+01 -4.893638104e+01 +5.5189e-01 -2.4998e-01 -1.0399e-01 -4.8128e-01 +3.8650e-01 +2.6279e-01 -2.2148e-02 +1.2767e+00 +2.3036e-01 +1.5468e+00 +4.1530e-01 +5.2049e-01 +2.0699e-01 +5.7867e-01 -1.0972e+00 -4.6528e-01 +6.5605e-01 -2.8368e-01 +1.2750e+00 -9.1690e-01
3185 +5.617726876e+00 +5.617726876e+00 -4.907227312e+01 -4.907227312e+01 +5.5198e-01 -2.5092e-01 -1.0350e-01 -4.8166e-01 +3.8639e-01 +2.6175e-01 -2.1866e-02 +1.2767e+00 +2.3030e-01 +1.5473e+00 +4.1496e-01 +5.1957e-01 +2.0727e-01 +5.7980e-01 -1.0970e+00 -4.6551e-01 +6.5525e-01 -2.8341e-01 +1.2746e+00 -9.1663e-01
% function evaluation | noise-free fitness - Fopt (-1.796700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.033483216e+01 +5.033483216e+01 -1.293351678e+02 -1.293351678e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.850074580e+01 +3.850074580e+01 -1.411692542e+02 -1.411692542e+02 -2.4799e-01 -1.4257e-01 -2.7842e-01 +5.1662e-01 -1.4313e-01 -8.5645e-02 +9.1003e-03 +2.1573e-01 -1.0943e-01 -1.7939e-02 -2.9322e-01 -9.4561e-02 +1.1096e-01 -1.0351e-01 -3.9482e-01 -2.2118e-01 +4.7353e-01 -2.2866e-01 -1.3979e-01 -1.0990e-01
22 +3.644997984e+01 +3.644997984e+01 -1.432200202e+02 -1.432200202e+02 -4.8555e-02 -3.9840e-01 -1.8075e-01 +5.6832e-01 -3.9846e-01 +4.6854e-01 -1.0349e-01 -5.5881e-02 -2.8528e-01 -2.4131e-03 +1.0176e-01 -3.7456e-01 -2.2196e-01 -3.9466e-01 -5.0434e-01 +3.8506e-03 +2.0737e-01 +2.3864e-01 +2.5043e-01 -4.2154e-02
30 +2.539737955e+01 +2.539737955e+01 -1.542726204e+02 -1.542726204e+02 +1.3325e-01 -2.3689e-01 -3.1689e-01 +3.8085e-01 -4.7218e-02 +4.2740e-01 -4.5630e-01 -3.8407e-01 -7.9598e-02 -1.1822e-02 -2.4014e-01 -1.8475e-01 -2.9095e-02 +5.4689e-02 -5.0983e-01 -1.6140e-01 +1.8279e-01 -1.6703e-01 +1.8539e-02 +1.2874e-01
278 +2.456267979e+01 +2.456267979e+01 -1.551073202e+02 -1.551073202e+02 +1.0668e+00 -2.1320e-02 -7.5343e-02 +2.4180e-01 -7.4111e-01 -6.7439e-02 -1.3945e-01 +2.7655e-01 +1.9326e-01 -3.2775e-01 -1.7760e-01 +3.9337e-01 +3.7037e-01 +4.8048e-01 +4.7996e-01 -5.4157e-01 +5.9712e-01 +9.5747e-01 +4.5207e-01 -7.2017e-01
316 +2.446892293e+01 +2.446892293e+01 -1.552010771e+02 -1.552010771e+02 +1.2859e+00 -2.9232e-02 -1.1040e-01 +2.4555e-01 -9.4356e-01 -1.5668e-01 -6.2870e-02 +6.7720e-01 +6.0187e-01 -1.2996e-01 -1.4586e-01 +5.5859e-01 +3.9727e-02 +2.7194e-01 +8.7957e-01 -6.1266e-01 +6.3104e-01 +8.6904e-01 +2.2302e-01 -1.0727e+00
319 +2.290346464e+01 +2.290346464e+01 -1.567665354e+02 -1.567665354e+02 +9.1996e-01 +2.2018e-01 -1.6910e-01 +1.3945e-01 -9.0668e-01 +1.0084e-01 -8.8991e-02 +5.2711e-01 +2.7761e-01 -7.7579e-02 -3.9729e-01 +4.0097e-01 +1.8285e-02 +2.6769e-01 +8.3267e-01 -7.0493e-01 +6.3386e-01 +7.6791e-01 +2.9130e-01 -5.2688e-01
337 +1.925986912e+01 +1.925986912e+01 -1.604101309e+02 -1.604101309e+02 +8.2156e-01 +5.3143e-02 -2.3330e-01 +3.5003e-02 -9.4407e-01 -4.8261e-02 -9.0218e-03 +5.2011e-01 +7.0301e-01 -1.4398e-01 -3.4230e-01 +5.1149e-01 -3.4193e-02 +4.0725e-01 +5.8982e-01 -7.9947e-01 +5.1996e-01 +7.6969e-01 +4.6486e-01 -9.7990e-01
472 +1.540405910e+01 +1.540405910e+01 -1.642659409e+02 -1.642659409e+02 +9.1463e-01 -5.4143e-02 -9.4615e-02 +2.4403e-01 -8.7711e-01 -2.5445e-02 +1.2813e-01 +1.2583e+00 +5.5738e-01 -6.7392e-01 -8.6443e-01 +5.7248e-01 -3.3106e-01 +1.5833e-01 +1.3098e+00 -8.2165e-01 +3.9593e-01 +7.8917e-01 +2.0553e-01 -1.1778e+00
739 +1.498974972e+01 +1.498974972e+01 -1.646802503e+02 -1.646802503e+02 +6.8386e-01 +3.3493e-02 +2.4937e-01 +1.3008e-01 -7.8968e-01 -1.3698e-01 +4.7042e-02 +1.1179e+00 +7.0999e-01 -6.0400e-01 -6.4051e-01 +3.9336e-01 -2.5345e-01 +2.0116e-01 +1.2989e+00 -8.4372e-01 +3.7951e-01 +5.2681e-01 +4.5758e-01 -1.3931e+00
751 +1.456095823e+01 +1.456095823e+01 -1.651090418e+02 -1.651090418e+02 +6.8255e-01 +5.4247e-02 +2.4429e-01 +1.5997e-01 -7.4637e-01 -2.2160e-01 +7.6347e-02 +1.2025e+00 +6.7333e-01 -6.2977e-01 -6.4717e-01 +4.1164e-01 -2.1459e-01 +1.5224e-01 +1.3043e+00 -8.0538e-01 +4.1468e-01 +5.3058e-01 +4.2951e-01 -1.3985e+00
